Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.763298,0.942073,0.0,0.843315,2,17,33466476.000000,33466476.000000,0.000000,376,.,.,226.000000,91.000000,,2.48351648352,287,.,.,154.000000,82.000000,,1.87804878049,89,.,.,72.000000,9.000000,,8.0,328,.,.,241.000000,87.000000,,2.77011494253,309,.,.,227.000000,82.000000,,2.76829268293,19,.,.,14.000000,5.000000,,2.8,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.186667,0.777778,0.581395,0.301075,1,2,38708702,33466476.000000,0.000000,75,.,.,42.000000,22.000000,,1.90909090909,14,.,.,4.000000,9.000000,,0.444444444444,61,.,.,38.000000,13.000000,,2.92307692308,43,.,.,16.000000,21.000000,,0.761904761905,14,.,.,4.000000,9.000000,,0.444444444444,4,.,.,1.000000,2.000000,,0.5,25,.,.,11.000000,10.000000,,1.1
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.12,0.692308,0.48,0.204545,1,2,38708702,33466476.000000,0.000000,75,.,.,42.000000,22.000000,,1.90909090909,9,.,.,2.000000,6.000000,,0.333333333333,66,.,.,40.000000,16.000000,,2.5,25,.,.,6.000000,13.000000,,0.461538461538,9,.,.,2.000000,6.000000,,0.333333333333,4,.,.,1.000000,2.000000,,0.5,12,.,.,3.000000,5.000000,,0.6
INDEL,I16_PLUS,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.833333,,0,0,38708702.000000,33466476.000000,0.000000,13,.,.,5.000000,2.000000,,2.5,0,.,.,0.000000,0.000000,,,13,.,.,5.000000,2.000000,,2.5,6,.,.,2.000000,3.000000,,0.666666666667,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,0.000000,,,5,.,.,2.000000,3.000000,,0.666666666667
INDEL,I16_PLUS,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.666667,,0,0,38708702.000000,33466476.000000,0.000000,13,.,.,5.000000,2.000000,,2.5,0,.,.,0.000000,0.000000,,,13,.,.,5.000000,2.000000,,2.5,3,.,.,1.000000,1.000000,,1.0,0,.,.,0.000000,0.000000,,,1,.,.,0.000000,0.000000,,,2,.,.,1.000000,1.000000,,1.0
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.225806,0.823529,0.0,0.35443,1,2,33466476.000000,33466476.000000,0.000000,62,.,.,37.000000,20.000000,,1.85,14,.,.,4.000000,9.000000,,0.444444444444,48,.,.,33.000000,11.000000,,3.0,17,.,.,5.000000,11.000000,,0.454545454545,14,.,.,4.000000,9.000000,,0.444444444444,3,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.145161,0.75,0.0,0.243243,1,2,33466476.000000,33466476.000000,0.000000,62,.,.,37.000000,20.000000,,1.85,9,.,.,2.000000,6.000000,,0.333333333333,53,.,.,35.000000,14.000000,,2.5,12,.,.,3.000000,8.000000,,0.375,9,.,.,2.000000,6.000000,,0.333333333333,3,.,.,1.000000,2.000000,,0.5,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.916824,0.975893,0.339536,0.945437,16,65,38708702,33466476.000000,0.000000,3703,.,.,1821.000000,1686.000000,,1.08007117438,3395,.,.,1609.000000,1638.000000,,0.982295482295,308,.,.,212.000000,48.000000,,4.41666666667,5213,.,.,2752.000000,2271.000000,,1.21180096874,3360,.,.,1662.000000,1625.000000,,1.02276923077,83,.,.,33.000000,42.000000,,0.785714285714,1770,.,.,1057.000000,604.000000,,1.75
INDEL,I1_5,*,PASS,*,QUAL,*,0.89468,0.979549,0.244683,0.935193,9,58,38708702,33466476.000000,0.000000,3703,.,.,1821.000000,1686.000000,,1.08007117438,3313,.,.,1561.000000,1611.000000,,0.968963376785,390,.,.,260.000000,75.000000,,3.46666666667,4467,.,.,2184.000000,2121.000000,,1.0297029703,3305,.,.,1628.000000,1604.000000,,1.01496259352,69,.,.,24.000000,37.000000,,0.648648648649,1093,.,.,532.000000,480.000000,,1.10833333333
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.541045,0.787879,0.778226,0.641538,7,26,38708702.000000,33466476.000000,0.000000,268,.,.,155.000000,89.000000,,1.74157303371,145,.,.,69.000000,72.000000,,0.958333333333,123,.,.,86.000000,17.000000,,5.05882352941,744,.,.,399.000000,312.000000,,1.27884615385,130,.,.,59.000000,70.000000,,0.842857142857,35,.,.,18.000000,16.000000,,1.125,579,.,.,322.000000,226.000000,,1.42477876106
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.477612,0.794872,0.716364,0.596692,5,25,38708702.000000,33466476.000000,0.000000,268,.,.,155.000000,89.000000,,1.74157303371,128,.,.,60.000000,66.000000,,0.909090909091,140,.,.,95.000000,23.000000,,4.13043478261,550,.,.,257.000000,267.000000,,0.962546816479,124,.,.,56.000000,67.000000,,0.835820895522,32,.,.,17.000000,14.000000,,1.21428571429,394,.,.,184.000000,186.000000,,0.989247311828
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.946143,0.985357,0.0,0.965352,9,39,33466476.000000,33466476.000000,0.000000,3435,.,.,1666.000000,1597.000000,,1.04320601127,3250,.,.,1540.000000,1566.000000,,0.983397190294,185,.,.,126.000000,31.000000,,4.06451612903,3278,.,.,1618.000000,1581.000000,,1.02340290955,3230,.,.,1603.000000,1555.000000,,1.0308681672,48,.,.,15.000000,26.000000,,0.576923076923,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.92722,0.988502,0.0,0.956881,4,33,33466476.000000,33466476.000000,0.000000,3435,.,.,1666.000000,1597.000000,,1.04320601127,3185,.,.,1501.000000,1545.000000,,0.971521035599,250,.,.,165.000000,52.000000,,3.17307692308,3218,.,.,1579.000000,1560.000000,,1.01217948718,3181,.,.,1572.000000,1537.000000,,1.02277163305,37,.,.,7.000000,23.000000,,0.304347826087,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.702194,0.914286,0.462719,0.794326,0,20,38708702,33466476.000000,0.000000,319,.,.,157.000000,102.000000,,1.53921568627,224,.,.,98.000000,93.000000,,1.05376344086,95,.,.,59.000000,9.000000,,6.55555555556,456,.,.,195.000000,188.000000,,1.03723404255,224,.,.,104.000000,93.000000,,1.11827956989,21,.,.,7.000000,11.000000,,0.636363636364,211,.,.,84.000000,84.000000,,1.0
INDEL,I6_15,*,PASS,*,QUAL,*,0.661442,0.917749,0.416667,0.768796,0,18,38708702,33466476.000000,0.000000,319,.,.,157.000000,102.000000,,1.53921568627,211,.,.,90.000000,89.000000,,1.01123595506,108,.,.,67.000000,13.000000,,5.15384615385,396,.,.,158.000000,171.000000,,0.923976608187,212,.,.,96.000000,89.000000,,1.07865168539,19,.,.,6.000000,10.000000,,0.6,165,.,.,56.000000,72.000000,,0.777777777778
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.276596,0.518519,0.742857,0.360753,0,12,38708702.000000,33466476.000000,0.000000,47,.,.,26.000000,11.000000,,2.36363636364,13,.,.,8.000000,4.000000,,2.0,34,.,.,18.000000,7.000000,,2.57142857143,105,.,.,51.000000,39.000000,,1.30769230769,14,.,.,9.000000,4.000000,,2.25,13,.,.,6.000000,6.000000,,1.0,78,.,.,36.000000,29.000000,,1.24137931034
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.255319,0.52,0.712644,0.342481,0,11,38708702.000000,33466476.000000,0.000000,47,.,.,26.000000,11.000000,,2.36363636364,12,.,.,7.000000,4.000000,,1.75,35,.,.,19.000000,7.000000,,2.71428571429,87,.,.,35.000000,38.000000,,0.921052631579,13,.,.,8.000000,4.000000,,2.0,12,.,.,5.000000,6.000000,,0.833333333333,62,.,.,22.000000,28.000000,,0.785714285714
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.775735,0.963303,0.0,0.859404,0,8,33466476.000000,33466476.000000,0.000000,272,.,.,131.000000,91.000000,,1.43956043956,211,.,.,90.000000,89.000000,,1.01123595506,61,.,.,41.000000,2.000000,,20.5,218,.,.,96.000000,94.000000,,1.02127659574,210,.,.,95.000000,89.000000,,1.06741573034,8,.,.,1.000000,5.000000,,0.2,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.731618,0.966019,0.0,0.832636,0,7,33466476.000000,33466476.000000,0.000000,272,.,.,131.000000,91.000000,,1.43956043956,199,.,.,83.000000,85.000000,,0.976470588235,73,.,.,48.000000,6.000000,,8.0,206,.,.,89.000000,89.000000,,1.0,199,.,.,88.000000,85.000000,,1.03529411765,7,.,.,1.000000,4.000000,,0.25,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.992971,0.989603,0.414943,0.991284,107,322,38708702,33466476.000000,0.000000,52494,35469.000000,17031.000000,32255.000000,20231.000000,2.08261405672,1.59433542583,52125,35267.000000,16864.000000,32037.000000,20080.000000,2.09125948767,1.59546812749,369,202.000000,167.000000,218.000000,151.000000,1.20958083832,1.44370860927,90092,57338.000000,32842.000000,68187.000000,21767.000000,1.74587418549,3.13258602472,52161,35279.000000,16888.000000,32059.000000,20094.000000,2.08899810516,1.59545137852,548,285.000000,266.000000,486.000000,56.000000,1.07142857143,8.67857142857,37383,21774.000000,15688.000000,35642.000000,1617.000000,1.38793982662,22.0420531849
SNP,*,*,PASS,*,QUAL,*,0.893816,0.997408,0.021091,0.942775,8,76,38708702,33466476.000000,0.000000,52494,35469.000000,17031.000000,32255.000000,20231.000000,2.08261405672,1.59433542583,46920,31912.000000,15014.000000,28139.000000,18773.000000,2.12548288264,1.49890800618,5574,3557.000000,2017.000000,4116.000000,1458.000000,1.76351016361,2.82304526749,48078,32574.000000,15591.000000,28669.000000,19272.000000,2.08928227824,1.48759858863,46942,31919.000000,15029.000000,28149.000000,18785.000000,2.12382726728,1.49848283205,122,56.000000,69.000000,83.000000,33.000000,0.811594202899,2.51515151515,1014,599.000000,493.000000,437.000000,454.000000,1.21501014199,0.962555066079
SNP,*,TS_boundary,ALL,*,QUAL,*,0.941938,0.903197,0.773187,0.92216,79,186,38708702.000000,33466476.000000,0.000000,3169,1900.000000,1269.000000,1906.000000,1263.000000,1.49724192277,1.50910530483,2985,1799.000000,1186.000000,1820.000000,1165.000000,1.51686340641,1.56223175966,184,101.000000,83.000000,86.000000,98.000000,1.21686746988,0.877551020408,14620,8613.000000,6047.000000,12796.000000,1754.000000,1.42434264925,7.29532497149,2995,1803.000000,1192.000000,1828.000000,1167.000000,1.51258389262,1.56640959726,321,182.000000,142.000000,289.000000,26.000000,1.28169014085,11.1153846154,11304,6628.000000,4713.000000,10679.000000,561.000000,1.40632293656,19.0356506239
SNP,*,TS_boundary,PASS,*,QUAL,*,0.40486,0.959641,0.285256,0.569468,7,39,38708702.000000,33466476.000000,0.000000,3169,1900.000000,1269.000000,1906.000000,1263.000000,1.49724192277,1.50910530483,1283,766.000000,517.000000,728.000000,555.000000,1.48162475822,1.31171171171,1886,1134.000000,752.000000,1178.000000,708.000000,1.5079787234,1.66384180791,1872,1102.000000,810.000000,1024.000000,778.000000,1.36049382716,1.31619537275,1284,766.000000,518.000000,729.000000,555.000000,1.47876447876,1.31351351351,54,28.000000,29.000000,32.000000,16.000000,0.965517241379,2.0,534,308.000000,263.000000,263.000000,207.000000,1.1711026616,1.27053140097
SNP,*,TS_contained,ALL,*,QUAL,*,0.996249,0.995404,0.0,0.995827,28,136,33466476.000000,33466476.000000,0.000000,49325,33569.000000,15762.000000,30349.000000,18968.000000,2.12974241847,1.60001054407,49140,33468.000000,15678.000000,30217.000000,18915.000000,2.13471106008,1.59751519958,185,101.000000,84.000000,132.000000,53.000000,1.20238095238,2.49056603774,49393,33579.000000,15820.000000,30428.000000,18957.000000,2.12256637168,1.60510629319,49166,33476.000000,15696.000000,30231.000000,18927.000000,2.13277268094,1.59724203519,227,103.000000,124.000000,197.000000,30.000000,0.83064516129,6.56666666667,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.925231,0.998513,0.0,0.960476,1,37,33466476.000000,33466476.000000,0.000000,49325,33569.000000,15762.000000,30349.000000,18968.000000,2.12974241847,1.60001054407,45637,31146.000000,14497.000000,27411.000000,18218.000000,2.14844450576,1.50461082446,3688,2423.000000,1265.000000,2938.000000,750.000000,1.91541501976,3.91733333333,45726,31181.000000,14551.000000,27471.000000,18247.000000,2.14287677823,1.5055077547,45658,31153.000000,14511.000000,27420.000000,18230.000000,2.14685411067,1.50411409764,68,28.000000,40.000000,51.000000,17.000000,0.7,3.0,0,0.000000,0.000000,0.000000,0.000000,,
